Timestamp,Topic,Payload
2024-05-13T11:32:31.648624,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.648624,avr/fcm/location/local,"{""dX"": -1.9958845376968384, ""dY"": -1.845370888710022, ""dZ"": -2.8315494060516357}"
2024-05-13T11:32:31.648624,avr/fcm/location/global,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.5869779586792}"
2024-05-13T11:32:31.648624,avr/fusion/velocity/ned,"{""Vn"": -3.84828287684275, ""Ve"": -6.898229350586852, ""Vd"": -6.093878945904577}"
2024-05-13T11:32:31.648624,avr/fusion/groundspeed,"{""groundspeed"": 7.899041035056029}"
2024-05-13T11:32:31.648624,avr/fusion/climbrate,"{""climb_rate_fps"": 1199.580070501316}"
2024-05-13T11:32:31.648624,avr/fusion/geo,"{""lat"": 32.80854229409912, ""lon"": -97.1563432701506, ""alt"": 162.3777343718905}"
2024-05-13T11:32:31.648624,avr/fusion/hil_gps,"{""time_usec"": 1715617954349041, ""fix_type"": 3, ""lat"": 328085422, ""lon"": -971563432, ""alt"": 162377, ""eph"": 20, ""epv"": 5, ""vel"": 7, ""vn"": -3, ""ve"": -6, ""vd"": -6, ""cog"": 900, ""satellites_visible"": 13, ""heading"": 983}"
2024-05-13T11:32:31.695654,avr/fcm/location/global_full,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.695654,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.695654,avr/fcm/location/global,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.585887908935547}"
2024-05-13T11:32:31.695654,avr/fcm/location/global_full,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.695654,avr/fcm/location/local,"{""dX"": -1.9959691762924194, ""dY"": -1.8455111980438232, ""dZ"": -2.8316166400909424}"
2024-05-13T11:32:31.695654,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.695654,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:31.711126,avr/fcm/location/global,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.585624694824219}"
2024-05-13T11:32:31.711126,avr/fcm/location/global_full,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.711126,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.711126,avr/thermal/reading,"{""data"": ""EA4PEA8PDg4QEBAQEA8QEBAQEBAQEBAQEBAQEBAQEBAREBAQEBAQEBIREREQEBARExISEREREBIUExISEhIREg==""}"
2024-05-13T11:32:31.711126,avr/fcm/location/local,"{""dX"": -1.9961036443710327, ""dY"": -1.8457244634628296, ""dZ"": -2.831726312637329}"
2024-05-13T11:32:31.742549,avr/fcm/location/global,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.585044860839844}"
2024-05-13T11:32:31.742549,avr/fcm/location/global_full,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.742549,avr/fcm/attitude/euler,"{""roll"": 1.287514328956604, ""pitch"": 0.04744548350572586, ""yaw"": 12.583931922912598}"
2024-05-13T11:32:31.742549,avr/sandbox/CIC,"{""Thermal Targeting"": ""Offline"", ""CIC"": ""Online"", ""Autonomous"": ""Online"", ""Recon"": ""Off"", ""Sanity"": ""Gone"", ""Laser"": ""Off""}"
2024-05-13T11:32:31.742549,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.742549,avr/fusion/hil_gps,"{""time_usec"": 1715617954449692, ""fix_type"": 3, ""lat"": 328085422, ""lon"": -971563432, ""alt"": 162377, ""eph"": 20, ""epv"": 5, ""vel"": 7, ""vn"": -3, ""ve"": -6, ""vd"": -6, ""cog"": 900, ""satellites_visible"": 13, ""heading"": 983}"
2024-05-13T11:32:31.789259,avr/fcm/location/global,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.583931922912598}"
2024-05-13T11:32:31.789259,avr/fcm/location/global_full,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.789259,avr/fcm/location/local,"{""dX"": -1.996248722076416, ""dY"": -1.8459488153457642, ""dZ"": -2.8318538665771484}"
2024-05-13T11:32:31.789259,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.789259,avr/fcm/location/global,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.582916259765625}"
2024-05-13T11:32:31.789259,avr/apriltags/fps,"{""fps"": 4}"
2024-05-13T11:32:31.789259,avr/vio/position/ned,"{""n"": -73.95005006091282, ""e"": 17.535063927371212, ""d"": -86.96876938591839}"
2024-05-13T11:32:31.789259,avr/fcm/location/global_full,"{""lat"": 32.8085497, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.789259,avr/vio/orientation/eul,"{""psi"": 2.4333071039687137, ""theta"": -0.06552489374795953, ""phi"": 0.17338739568871775}"
2024-05-13T11:32:31.789259,avr/vio/heading,"{""degrees"": 9.934365993728333}"
2024-05-13T11:32:31.789259,avr/vio/velocity/ned,"{""n"": 3.012180328369141, ""e"": 9.304652611414593, ""d"": 5.329926808675131}"
2024-05-13T11:32:31.789259,avr/vio/confidence,"{""tracker"": 92}"
2024-05-13T11:32:31.789259,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:31.789259,avr/fusion/position/ned,"{""n"": -73.95005006091282, ""e"": 17.535063927371212, ""d"": -86.96876938591839}"
2024-05-13T11:32:31.789259,avr/fcm/location/local,"{""dX"": -1.996388554573059, ""dY"": -1.8461687564849854, ""dZ"": -2.831984519958496}"
2024-05-13T11:32:31.789259,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.789259,avr/fusion/attitude/euler,"{""psi"": 2.4333071039687137, ""theta"": -0.06552489374795953, ""phi"": 0.17338739568871775}"
2024-05-13T11:32:31.804876,avr/fusion/attitude/heading,"{""heading"": 9.934365993728333}"
2024-05-13T11:32:31.836136,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.582791328430176}"
2024-05-13T11:32:31.836136,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.836136,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.836136,avr/fcm/location/local,"{""dX"": -1.996547818183899, ""dY"": -1.8464186191558838, ""dZ"": -2.832136392593384}"
2024-05-13T11:32:31.836136,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.5817289352417}"
2024-05-13T11:32:31.836136,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.836136,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.836136,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.581293106079102}"
2024-05-13T11:32:31.836136,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.836136,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.836136,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.0020000000949949026, ""hdg"": 12.581293106079102}"
2024-05-13T11:32:31.836136,avr/fusion/velocity/ned,"{""Vn"": 3.012180328369141, ""Ve"": 9.304652611414593, ""Vd"": 5.329926808675131}"
2024-05-13T11:32:31.836136,avr/fusion/groundspeed,"{""groundspeed"": 9.780071091240515}"
2024-05-13T11:32:31.836136,avr/fusion/climbrate,"{""climb_rate_fps"": -1049.1960922876995}"
2024-05-13T11:32:31.836136,avr/fusion/geo,"{""lat"": 32.80854233205983, ""lon"": -97.15634312773419, ""alt"": 162.36968773958125}"
2024-05-13T11:32:31.836136,avr/fusion/hil_gps,"{""time_usec"": 1715617954550399, ""fix_type"": 3, ""lat"": 328085423, ""lon"": -971563431, ""alt"": 162369, ""eph"": 20, ""epv"": 5, ""vel"": 9, ""vn"": 3, ""ve"": 9, ""vd"": 5, ""cog"": 900, ""satellites_visible"": 13, ""heading"": 993}"
2024-05-13T11:32:31.836136,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.9810028076172}"
2024-05-13T11:32:31.836136,avr/fcm/attitude/euler,"{""roll"": 1.2910213470458984, ""pitch"": 0.04685759171843529, ""yaw"": 12.58044147491455}"
2024-05-13T11:32:31.883143,avr/fcm/location/local,"{""dX"": -1.9966564178466797, ""dY"": -1.8465900421142578, ""dZ"": -2.832247018814087}"
2024-05-13T11:32:31.883143,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.883143,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.58044147491455}"
2024-05-13T11:32:31.883143,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:31.883143,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:31.883143,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.883143,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.579960823059082}"
2024-05-13T11:32:31.898718,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:31.898718,avr/fcm/location/local,"{""dX"": -1.9968125820159912, ""dY"": -1.8468317985534668, ""dZ"": -2.832392454147339}"
2024-05-13T11:32:31.898718,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.579063415527344}"
2024-05-13T11:32:31.898718,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:31.898718,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.931243,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.578245162963867}"
2024-05-13T11:32:31.931243,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:31.931243,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.931243,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.577557563781738}"
2024-05-13T11:32:31.931243,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:31.931243,avr/fcm/location/local,"{""dX"": -1.9969284534454346, ""dY"": -1.8470176458358765, ""dZ"": -2.8325014114379883}"
2024-05-13T11:32:31.978141,avr/fusion/hil_gps,"{""time_usec"": 1715617954651145, ""fix_type"": 3, ""lat"": 328085423, ""lon"": -971563431, ""alt"": 162369, ""eph"": 20, ""epv"": 5, ""vel"": 9, ""vn"": 3, ""ve"": 9, ""vd"": 5, ""cog"": 900, ""satellites_visible"": 13, ""heading"": 993}"
2024-05-13T11:32:31.978141,avr/vio/position/ned,"{""n"": -73.73704262679898, ""e"": 17.478966557365187, ""d"": -86.93900792890054}"
2024-05-13T11:32:31.978141,avr/fusion/position/ned,"{""n"": -73.73704262679898, ""e"": 17.478966557365187, ""d"": -86.93900792890054}"
2024-05-13T11:32:31.978141,avr/fusion/geo,"{""lat"": 32.808542351266325, ""lon"": -97.15634313372384, ""alt"": 162.36939012467195}"
2024-05-13T11:32:31.978141,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.978141,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.576459884643555}"
2024-05-13T11:32:31.978141,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:31.978141,avr/vio/orientation/eul,"{""psi"": 2.4322636246252403, ""theta"": -0.0668341897605125, ""phi"": 0.17485879126705467}"
2024-05-13T11:32:31.978141,avr/fcm/location/local,"{""dX"": -1.997069239616394, ""dY"": -1.8472453355789185, ""dZ"": -2.832627058029175}"
2024-05-13T11:32:31.978141,avr/fusion/attitude/euler,"{""psi"": 2.4322636246252403, ""theta"": -0.0668341897605125, ""phi"": 0.17485879126705467}"
2024-05-13T11:32:31.978141,avr/fcm/attitude/euler,"{""roll"": 1.2898797988891602, ""pitch"": 0.04735272750258446, ""yaw"": 12.576091766357422}"
2024-05-13T11:32:31.978141,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:31.978141,avr/vio/heading,"{""degrees"": 10.018670750361249}"
2024-05-13T11:32:31.978141,avr/fusion/attitude/heading,"{""heading"": 10.018670750361249}"
2024-05-13T11:32:31.978141,avr/vio/velocity/ned,"{""n"": 1.0717436264121467, ""e"": -0.5134793578601274, ""d"": 0.2121013370367998}"
2024-05-13T11:32:31.978141,avr/vio/confidence,"{""tracker"": 91}"
2024-05-13T11:32:31.993848,avr/fusion/velocity/ned,"{""Vn"": 1.0717436264121467, ""Ve"": -0.5134793578601274, ""Vd"": 0.2121013370367998}"
2024-05-13T11:32:32.025164,avr/thermal/reading,"{""data"": ""EBAPEA8PDhAQEBAQEBAQEBEQEBAQEBAQEREQEBAQEBASEBAQERARERISEREQERERExISEhIRERISEhMSEhMSEg==""}"
2024-05-13T11:32:32.025164,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:32.025164,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.576091766357422}"
2024-05-13T11:32:32.025164,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.025164,avr/apriltags/fps,"{""fps"": 4}"
2024-05-13T11:32:32.025164,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.025164,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""alt"": 0.003000000026077032, ""hdg"": 12.57587718963623}"
2024-05-13T11:32:32.025164,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563352, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.025164,avr/fcm/location/local,"{""dX"": -1.997216820716858, ""dY"": -1.8474904298782349, ""dZ"": -2.832751989364624}"
2024-05-13T11:32:32.025164,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.025164,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.003000000026077032, ""hdg"": 12.575249671936035}"
2024-05-13T11:32:32.025164,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.025164,avr/fusion/groundspeed,"{""groundspeed"": 1.18840037516971}"
2024-05-13T11:32:32.025164,avr/fusion/climbrate,"{""climb_rate_fps"": -41.75214819569403}"
2024-05-13T11:32:32.025164,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.040731,avr/fcm/location/local,"{""dX"": -1.9973496198654175, ""dY"": -1.84771728515625, ""dZ"": -2.832866668701172}"
2024-05-13T11:32:32.040731,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.003000000026077032, ""hdg"": 12.575154304504395}"
2024-05-13T11:32:32.040731,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.040731,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.040731,avr/fusion/hil_gps,"{""time_usec"": 1715617954752251, ""fix_type"": 3, ""lat"": 328085423, ""lon"": -971563431, ""alt"": 162369, ""eph"": 20, ""epv"": 5, ""vel"": 1, ""vn"": 1, ""ve"": 0, ""vd"": 0, ""cog"": 1000, ""satellites_visible"": 13, ""heading"": 1001}"
2024-05-13T11:32:32.056417,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.003000000026077032, ""hdg"": 12.57451057434082}"
2024-05-13T11:32:32.103290,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.103290,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.103290,avr/fcm/status,"{""armed"": false, ""mode"": ""LAND""}"
2024-05-13T11:32:32.103290,avr/fcm/status,"{""mode"": ""LAND"", ""armed"": false}"
2024-05-13T11:32:32.103290,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:32.103290,avr/fcm/location/local,"{""dX"": -1.997477650642395, ""dY"": -1.847924828529358, ""dZ"": -2.832991600036621}"
2024-05-13T11:32:32.103290,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.003000000026077032, ""hdg"": 12.57451057434082}"
2024-05-13T11:32:32.103290,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.103290,avr/fcm/attitude/euler,"{""roll"": 1.2860651016235352, ""pitch"": 0.04827174171805382, ""yaw"": 12.57369327545166}"
2024-05-13T11:32:32.118856,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.150030,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.004000000189989805, ""hdg"": 12.57369327545166}"
2024-05-13T11:32:32.150030,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.9820098876953}"
2024-05-13T11:32:32.150030,avr/fusion/hil_gps,"{""time_usec"": 1715617954852865, ""fix_type"": 3, ""lat"": 328085423, ""lon"": -971563431, ""alt"": 162369, ""eph"": 20, ""epv"": 5, ""vel"": 1, ""vn"": 1, ""ve"": 0, ""vd"": 0, ""cog"": 1000, ""satellites_visible"": 13, ""heading"": 1001}"
2024-05-13T11:32:32.150030,avr/fcm/location/local,"{""dX"": -1.997581958770752, ""dY"": -1.8480952978134155, ""dZ"": -2.8330881595611572}"
2024-05-13T11:32:32.150030,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.150030,avr/vio/position/ned,"{""n"": -73.0943290741038, ""e"": 18.135155434782668, ""d"": -86.6936232016045}"
2024-05-13T11:32:32.150030,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.004000000189989805, ""hdg"": 12.573695182800293}"
2024-05-13T11:32:32.196911,avr/fusion/position/ned,"{""n"": -73.0943290741038, ""e"": 18.135155434782668, ""d"": -86.6936232016045}"
2024-05-13T11:32:32.196911,avr/fusion/geo,"{""lat"": 32.80854240921862, ""lon"": -97.15634306366078, ""alt"": 162.3669362765636}"
2024-05-13T11:32:32.196911,avr/vio/orientation/eul,"{""psi"": 2.4344420329746352, ""theta"": -0.06615129445902218, ""phi"": 0.17273242620910004}"
2024-05-13T11:32:32.196911,avr/vio/heading,"{""degrees"": 9.896839006836357}"
2024-05-13T11:32:32.196911,avr/vio/velocity/ned,"{""n"": 3.0207469166698546, ""e"": 3.2342764364409553, ""d"": 0.976142795404531}"
2024-05-13T11:32:32.196911,avr/vio/confidence,"{""tracker"": 91}"
2024-05-13T11:32:32.196911,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.98300170898438}"
2024-05-13T11:32:32.196911,avr/fusion/attitude/euler,"{""psi"": 2.4344420329746352, ""theta"": -0.06615129445902218, ""phi"": 0.17273242620910004}"
2024-05-13T11:32:32.196911,avr/fusion/attitude/heading,"{""heading"": 9.896839006836357}"
2024-05-13T11:32:32.196911,avr/fcm/location/local,"{""dX"": -1.997707486152649, ""dY"": -1.8482869863510132, ""dZ"": -2.833209991455078}"
2024-05-13T11:32:32.196911,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.196911,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:32.196911,avr/apriltags/fps,"{""fps"": 4}"
2024-05-13T11:32:32.196911,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.004000000189989805, ""hdg"": 12.573141098022461}"
2024-05-13T11:32:32.196911,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.98300170898438}"
2024-05-13T11:32:32.196911,avr/fusion/velocity/ned,"{""Vn"": 3.0207469166698546, ""Ve"": 3.2342764364409553, ""Vd"": 0.976142795404531}"
2024-05-13T11:32:32.196911,avr/fusion/groundspeed,"{""groundspeed"": 4.425545842253545}"
2024-05-13T11:32:32.196911,avr/fusion/climbrate,"{""climb_rate_fps"": -192.1537092753819}"
2024-05-13T11:32:32.196911,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.262346,avr/fcm/attitude/euler,"{""roll"": 1.2866065502166748, ""pitch"": 0.04882444068789482, ""yaw"": 12.572142601013184}"
2024-05-13T11:32:32.263485,avr/fcm/location/local,"{""dX"": -1.9978314638137817, ""dY"": -1.848477840423584, ""dZ"": -2.833338737487793}"
2024-05-13T11:32:32.264256,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.004000000189989805, ""hdg"": 12.572142601013184}"
2024-05-13T11:32:32.264891,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.98300170898438}"
2024-05-13T11:32:32.264891,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.265514,avr/fcm/location/local,"{""dX"": -1.997921109199524, ""dY"": -1.8486199378967285, ""dZ"": -2.833440065383911}"
2024-05-13T11:32:32.266247,avr/fusion/hil_gps,"{""time_usec"": 1715617954956911, ""fix_type"": 3, ""lat"": 328085424, ""lon"": -971563430, ""alt"": 162366, ""eph"": 20, ""epv"": 5, ""vel"": 4, ""vn"": 3, ""ve"": 3, ""vd"": 0, ""cog"": 900, ""satellites_visible"": 13, ""heading"": 989}"
2024-05-13T11:32:32.266247,avr/fcm/hil_gps_stats,"{""num_frames"": 3302}"
2024-05-13T11:32:32.266868,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.266868,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.004000000189989805, ""hdg"": 12.572144508361816}"
2024-05-13T11:32:32.267497,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.98300170898438}"
2024-05-13T11:32:32.267497,avr/thermal/reading,"{""data"": ""EBAPDxAQDxAQEREQEBAQEBIQERAQEBEQEREREREQERASEREREhEREBISERIREhESExISEhISEhITExMTExMSEw==""}"
2024-05-13T11:32:32.268155,avr/fcm/location/local,"{""dX"": -1.9980289936065674, ""dY"": -1.8487846851348877, ""dZ"": -2.8335630893707275}"
2024-05-13T11:32:32.306492,avr/fcm/location/global,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""alt"": 0.004000000189989805, ""hdg"": 12.571674346923828}"
2024-05-13T11:32:32.306492,avr/fcm/location/global_full,"{""lat"": 32.8085496, ""lon"": -97.1563353, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.98300170898438}"
2024-05-13T11:32:32.306492,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:32.306492,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:32.337431,avr/vio/position/ned,"{""n"": -73.08008362752449, ""e"": 18.24398769400429, ""d"": -86.59686015085069}"
2024-05-13T11:32:32.337431,avr/vio/orientation/eul,"{""psi"": 2.4343790539394767, ""theta"": -0.06595772410582576, ""phi"": 0.1741826819294471}"
2024-05-13T11:32:32.352966,avr/fcm/location/local,"{""dX"": -1.9981223344802856, ""dY"": -1.8489583730697632, ""dZ"": -2.8336803913116455}"
